Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12491.1435,4.8682,4.7361,0.1321,0.4429,4.9584,1.2840,3.6744,0.0000,5.4013,8.7142,NA,12491.1435,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12496.0117,4.5043,4.3555,0.1488,0.5331,4.4509,1.2029,3.2480,0.0000,9.2473,4.1520,-3.8460,12496.0117,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12500.5160,5.3513,5.2132,0.1381,0.4797,5.7502,1.2788,4.4714,0.0000,8.8950,4.1662,0.3523,12500.5160,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12505.8673,4.2751,4.1358,0.1393,0.8786,4.1628,1.1964,2.9664,0.0000,7.7099,4.1741,1.1851,12505.8673,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12510.1424,3.6238,3.3317,0.2921,0.7663,3.2512,1.2062,2.0450,0.0000,7.6089,4.1524,0.1010,12510.1424,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12513.7662,4.3387,4.1881,0.1506,0.3937,4.4108,1.5495,2.8613,0.0000,8.1375,4.1802,-0.5286,12513.7662,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12518.1049,4.1641,4.0644,0.0997,0.4658,4.2411,1.2782,2.9629,0.0000,7.9790,8.3288,0.1585,12518.1049,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12522.2690,5.3692,5.2027,0.1665,0.5428,5.4610,1.3753,4.0857,0.0000,NA,NA,-4.1647,12522.2690,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12527.6382,5.2684,5.0534,0.2150,0.6346,5.6237,1.6733,3.9504,0.0000,6.2583,3.6697,NA,12527.6382,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12532.9066,3.7970,3.6473,0.1497,0.9899,3.6697,1.4582,2.2115,0.0000,4.6596,4.2423,1.5987,12532.9066,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12536.7036,4.6761,4.5645,0.1116,0.8626,4.2423,1.2983,2.9440,0.0000,5.1049,4.3349,-0.4453,12536.7036,NA,NA,NA
