Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1131.6602,5.8528,5.6974,0.1554,1.0273,5.2795,1.1942,4.0853,0.0000,6.3068,4.1056,-1.4859,1131.6602,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1137.5130,4.0862,3.9774,0.1088,0.4540,4.1056,1.2273,2.8783,0.0000,4.5596,6.0093,1.7472,1137.5130,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1141.5992,5.9503,5.7690,0.1813,0.4734,6.0093,1.3032,4.7061,0.0000,6.4827,4.7969,-1.9231,1141.5992,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1147.5495,4.3701,4.2245,0.1456,0.5324,4.7969,1.8992,2.8977,0.0000,5.3293,4.1925,1.1534,1147.5495,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1151.9196,4.5672,4.3963,0.1709,0.9592,4.1925,1.3125,2.8800,0.0000,5.1517,4.1713,0.1776,1151.9196,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1156.4868,4.2262,4.0061,0.2201,0.5845,4.1713,1.2811,2.8902,0.0000,4.7558,4.7109,0.3959,1156.4868,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1160.7130,4.3851,4.2503,0.1348,0.5296,4.7109,1.6890,3.0219,0.0000,5.2405,4.7596,-0.4847,1160.7130,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1165.0981,5.1492,5.0063,0.1429,0.8554,4.7596,1.2453,3.5143,0.0000,5.6150,9.2264,-0.3745,1165.0981,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1170.2473,5.1787,5.0302,0.1485,0.4658,5.1847,1.2980,3.8867,0.0000,9.6922,0.1720,-4.0772,1170.2473,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1175.4260,4.3062,4.1095,0.1967,0.4718,4.2137,1.2168,2.9969,0.0000,4.6855,8.1547,5.0067,1175.4260,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1179.7322,3.9087,3.8009,0.1078,0.3793,4.1073,1.3317,2.7756,0.0000,NA,NA,-3.8485,1179.7322,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1183.6409,3.9303,3.7810,0.1493,0.5779,3.8704,1.3158,2.5546,0.0000,4.4483,4.9809,NA,1183.6409,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1187.5712,5.0396,4.8891,0.1505,0.5180,4.9809,1.3275,3.6534,0.0000,5.4989,4.4227,-1.0506,1187.5712,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1192.6108,4.3881,4.2212,0.1669,0.4593,4.4227,1.2830,3.1397,0.0000,4.8820,4.4855,0.6169,1192.6108,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1196.9989,4.5095,4.3532,0.1563,0.4939,4.4855,1.2574,3.2281,0.0000,4.9794,3.4509,-0.0974,1196.9989,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1201.5084,3.4257,3.3138,0.1119,0.4699,3.4509,1.2794,2.1715,0.0000,3.9208,5.0421,1.0586,1201.5084,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1204.9341,5.0668,4.9232,0.1436,0.4951,5.0421,1.6349,3.4072,0.0000,5.5372,3.6199,-1.6164,1204.9341,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1210.0009,3.5982,3.4712,0.1270,0.4704,3.6199,1.4977,2.1222,0.0000,4.0903,5.7260,1.4469,1210.0009,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1213.5991,5.6657,5.5029,0.1628,0.4921,5.7260,1.5155,4.2105,0.0000,6.2181,10.1349,-2.1278,1213.5991,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1219.2648,5.9287,5.7823,0.1464,0.5524,5.9635,1.5357,4.4278,0.0000,NA,NA,-4.4692,1219.2648,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1225.1935,3.9052,3.7869,0.1183,0.5872,3.8503,1.1836,2.6667,0.0000,4.4375,5.2468,NA,1225.1935,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1229.0987,5.2953,5.1419,0.1534,0.5323,5.2468,1.3249,3.9219,0.0000,5.7791,4.2059,-1.3416,1229.0987,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1234.3940,4.2076,4.0635,0.1441,0.4838,4.2059,1.2733,2.9326,0.0000,4.6897,3.5937,1.0894,1234.3940,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1238.6016,3.6424,3.5146,0.1278,0.4821,3.5937,1.2498,2.3439,0.0000,4.0758,4.1781,0.6139,1238.6016,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1242.2440,4.1553,4.0013,0.1540,0.4334,4.1781,1.2861,2.8920,0.0000,4.6115,4.7340,-0.5357,1242.2440,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1246.3993,4.6297,4.4668,0.1629,0.4562,4.7340,1.3551,3.3789,0.0000,5.1902,4.4390,-0.5787,1246.3993,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1251.0290,4.4559,4.3024,0.1535,0.5605,4.4390,1.3417,3.0973,0.0000,4.9995,4.2809,0.1907,1251.0290,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1255.4849,4.3292,4.1701,0.1591,0.5436,4.2809,1.3207,2.9602,0.0000,4.8245,3.7103,0.1750,1255.4849,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1259.8141,3.7154,3.3575,0.3579,0.4953,3.7103,1.2646,2.4457,0.0000,4.2056,3.1930,0.6189,1259.8141,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1263.5295,3.1793,3.0680,0.1113,0.4902,3.1930,1.2891,1.9039,0.0000,3.6832,4.7269,0.5224,1263.5295,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1266.7088,4.7785,4.5962,0.1823,0.5039,4.7269,1.2715,3.4554,0.0000,5.2308,4.1173,-1.5476,1266.7088,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1271.4873,3.9455,3.8097,0.1358,0.4523,3.9659,1.1958,2.7701,0.0000,4.5696,4.8263,0.6612,1271.4873,0.1514,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1275.4328,5.0010,4.8655,0.1355,0.4727,4.9777,1.2500,3.7277,0.0000,5.4504,5.1468,-0.8808,1275.4328,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1280.4338,4.7828,4.6425,0.1403,0.4494,5.1468,1.8393,3.3075,0.0000,5.5962,5.2458,-0.1458,1280.4338,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1285.2166,5.0673,4.9380,0.1293,0.8134,5.2458,1.8610,3.3848,0.0000,6.0592,3.5659,-0.4630,1285.2166,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1290.2839,3.8534,3.7023,0.1511,0.9919,3.5659,1.3227,2.2432,0.0000,4.5578,4.3539,1.5014,1290.2839,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1294.1373,4.3182,4.1585,0.1597,0.7044,4.3539,1.4420,2.9119,0.0000,5.0583,4.4465,-0.5005,1294.1373,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1298.4555,4.7796,4.5689,0.2107,0.7401,4.4465,1.3249,3.1216,0.0000,5.1866,4.1656,-0.1283,1298.4555,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1303.2351,3.9832,3.8583,0.1249,0.4070,4.0380,1.2549,2.7831,0.0000,4.5726,4.0723,0.6140,1303.2351,0.1276,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,1307.2183,4.2205,4.0765,0.1440,0.4618,4.1999,1.2633,2.9366,0.0000,4.6617,4.7143,-0.0891,1307.2183,NA,NA,NA
