Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23096.0493,3.7419,3.6150,0.1269,0.5783,3.6389,1.0724,2.5665,0.0000,4.2172,7.7991,-0.8228,23096.0493,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23099.7912,3.7112,3.4871,0.2241,0.4753,3.7220,1.1469,2.5751,0.0000,NA,NA,-4.0572,23099.7912,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23103.5024,3.4612,3.3460,0.1152,0.4861,3.4178,1.4229,1.9949,0.0000,3.9039,3.5902,NA,23103.5024,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23106.9636,3.5688,3.4240,0.1448,0.4427,3.5902,1.0077,2.5825,0.0000,4.0329,3.6118,-0.1290,23106.9636,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23110.5324,3.2380,3.0970,0.1410,0.4641,3.6118,1.2953,2.3165,0.0000,4.0759,3.2207,-0.0430,23110.5324,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23113.7704,3.5973,3.4681,0.1292,0.8379,3.2207,0.9269,2.2938,0.0000,4.0586,3.6997,0.0173,23113.7704,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23117.3677,3.6319,3.4901,0.1418,0.4613,3.6997,1.0850,2.6147,0.0000,4.1610,3.7080,-0.1024,23117.3677,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23120.9996,3.6864,3.5477,0.1387,0.5291,3.7080,1.4710,2.2370,0.0000,4.2371,3.1460,-0.0761,23120.9996,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23124.6860,3.2794,3.1414,0.1380,0.5507,3.1460,1.0667,2.0793,0.0000,3.6967,3.8910,0.5404,23124.6860,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23127.9654,3.8745,3.6561,0.2184,0.4173,3.8910,1.0700,2.8210,0.0000,4.3083,3.6859,-0.6116,23127.9654,NA,NA,NA
