"Time","VALORANT-Win64-Shipping.WorkingSetMB","VALORANT-Win64-Shipping.CPUSeconds","recorder-proto.WorkingSetMB","recorder-proto.CPUSeconds","GPU.3D.Pct","GPU.VideoEncode.Pct"
"2026-08-15T02:40:03.8607813+08:00","2116","52714.641","84.8","6.594","18.33","15.5"
"2026-08-15T02:40:07.2775454+08:00","2117.6","52726.234","85.3","6.828","19.04","16.01"
"2026-08-15T02:40:10.3838391+08:00","2117.5","52738.234","85.3","7.078","18.82","16.37"
"2026-08-15T02:40:13.4662388+08:00","2118.9","52750.734","85.3","7.234","20.82","16.63"
"2026-08-15T02:40:16.5516168+08:00","2120.6","52763.156","85.3","7.406","20.64","16.45"
"2026-08-15T02:40:19.6215795+08:00","2121.2","52775.203","85.3","7.562","19.18","16.59"
"2026-08-15T02:40:22.6999866+08:00","2121.5","52787.406","85.3","7.688","19.31","16.61"
"2026-08-15T02:40:25.7826886+08:00","2124.8","52799.516","85.3","7.812","20.53","16.68"
"2026-08-15T02:40:28.8463219+08:00","2124.9","52811.75","85.3","8.047","18.9","16.29"
"2026-08-15T02:40:31.9200352+08:00","2125.1","52823.359","85.3","8.219","18.52","16.07"
"2026-08-15T02:40:34.9981093+08:00","2121.4","52834.703","85.3","8.422","19.25","16.21"
"2026-08-15T02:40:38.0756610+08:00","2121.7","52847.266","85.3","8.594","21.94","16.58"
"2026-08-15T02:40:41.1450683+08:00","2123.3","52859.953","85.3","8.766","19.3",
"2026-08-15T02:40:44.2296100+08:00","2126.7","52872.594","85.3","9","20.93","16.36"
"2026-08-15T02:40:47.2901218+08:00","2126.6","52884.922","85.3","9.203","19.95",
"2026-08-15T02:40:50.3525821+08:00","2125.2","52897.516",,,"16.75","0"
"2026-08-15T02:40:53.4299798+08:00","2129.5","52911.391",,,"15.58","0"
"2026-08-15T02:40:56.5041370+08:00","2125.7","52924",,,"15.08","0"
"2026-08-15T02:40:59.5996398+08:00","2123.9","52936.547",,,"10.77","0"
"2026-08-15T02:41:02.6796412+08:00","2124.7","52946.234",,,"13.94","0"
