Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,5.0903,3.7578,3.5967,0.1611,0.5543,5.5561,1.3175,4.2386,0.0000,6.1104,12.7983,NA,5.0903,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,8.8481,9.1213,8.9881,0.1332,2.3526,7.4274,1.4090,6.0184,0.0000,NA,NA,-9.0405,8.8481,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,17.9694,4.9991,4.8586,0.1405,0.6587,4.9382,1.2709,3.6673,0.0000,5.5969,3.3844,NA,17.9694,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22.9685,3.1426,3.0246,0.1180,0.5978,3.3844,1.3148,2.0696,0.0000,3.9822,9.6505,1.6147,22.9685,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,26.1111,6.1675,6.0305,0.1370,0.8396,5.9741,1.2524,4.7217,0.0000,10.4901,4.0654,-6.5079,26.1111,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,32.2786,3.4250,3.2216,0.2034,0.6462,3.6454,1.3025,2.3429,0.0000,8.3880,4.1613,2.1021,32.2786,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,35.7036,4.9718,4.8270,0.1448,0.8666,4.6952,1.4354,3.2598,0.0000,9.1243,4.1692,-0.7363,35.7036,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,40.6754,4.3539,4.2239,0.1300,0.5900,4.5688,1.4076,3.1612,0.0000,NA,NA,0.8026,40.6754,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,45.0293,3.1257,2.9963,0.1294,0.8049,2.9880,1.3186,1.6694,0.0000,3.7929,8.5023,NA,45.0293,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,48.1550,4.9013,4.7803,0.1210,0.6672,5.0753,1.2547,3.8206,0.0000,NA,NA,-5.3766,48.1550,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,53.0563,3.2918,3.1749,0.1169,0.8412,3.1827,1.1235,2.0592,0.0000,4.0239,8.5877,NA,53.0563,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,56.3481,5.6934,5.5507,0.1427,0.7321,5.5473,1.3010,4.2463,0.0000,9.3198,4.1685,-5.2959,56.3481,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,62.0415,2.9658,2.8445,0.1213,0.5860,3.1970,1.1547,2.0423,0.0000,7.7949,4.1537,1.5249,62.0415,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,65.0073,4.8348,4.6976,0.1372,0.8172,4.7007,1.2126,3.4881,0.0000,8.9828,4.2493,-1.1879,65.0073,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,69.8421,3.9756,3.8469,0.1287,0.6831,3.8435,1.1987,2.6448,0.0000,8.3973,4.0942,0.5855,69.8421,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,73.8177,5.0312,4.9168,0.1144,0.5510,5.1259,1.2910,3.8349,0.0000,8.5159,4.1776,-0.1186,73.8177,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,78.8489,3.5395,3.4039,0.1356,0.6457,3.4441,1.1493,2.2948,0.0000,7.6623,4.1569,0.8536,78.8489,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,82.3884,4.6749,4.5360,0.1389,0.5503,4.7792,1.3447,3.4345,0.0000,8.2797,1.5706,-0.6174,82.3884,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,87.0633,4.5523,4.1788,0.3735,0.6546,4.5208,1.2720,3.2488,0.0000,5.1754,3.4179,3.1043,87.0633,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,91.6156,3.2430,3.0967,0.1463,0.6231,3.4179,1.2448,2.1731,0.0000,4.0410,4.4153,1.1344,91.6156,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,94.8586,4.6011,4.4370,0.1641,0.7980,4.4153,1.2064,3.2089,0.0000,5.2133,3.9265,-1.1723,94.8586,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,99.4597,3.9148,3.6021,0.3127,0.6122,3.9265,1.3154,2.6111,0.0000,4.5387,4.0536,0.6746,99.4597,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,103.3745,4.0332,3.9001,0.1331,0.6239,4.0536,1.3195,2.7341,0.0000,4.6775,4.1419,-0.1388,103.3745,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,107.4077,4.1490,4.0459,0.1031,0.6443,4.1419,1.3330,2.8089,0.0000,4.7862,4.1604,-0.1087,107.4077,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,111.5567,4.0338,3.8972,0.1366,0.6372,4.1604,1.2913,2.8691,0.0000,4.7976,7.6660,-0.0114,111.5567,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,115.5905,3.6774,3.5352,0.1422,0.7638,3.5679,1.3495,2.2184,0.0000,8.4298,4.1825,-3.6322,115.5905,NA,NA,NA
