Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22674.0685,3.5159,3.3753,0.1406,0.7062,3.3445,1.2338,2.1107,0.0000,4.0507,3.6003,0.3709,22674.0685,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22677.5844,3.6646,3.3117,0.3529,0.5348,3.6003,1.4822,2.1181,0.0000,4.1351,3.3211,-0.0844,22677.5844,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22681.2490,3.0873,2.9317,0.1556,0.4705,3.3211,1.4031,1.9180,0.0000,3.7916,3.3974,0.3435,22681.2490,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22684.3363,3.4581,3.3326,0.1255,0.7043,3.3974,1.1797,2.2177,0.0000,4.1017,3.1097,-0.3101,22684.3363,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22687.7944,3.0377,2.9147,0.1230,0.6436,3.1097,1.2727,1.8370,0.0000,3.7533,2.7673,0.3484,22687.7944,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22690.8321,2.9473,2.8282,0.1191,0.7156,2.7673,1.1484,1.6189,0.0000,3.4829,7.5505,0.2704,22690.8321,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22693.7794,3.3992,3.2168,0.1824,0.5356,3.4436,1.2580,2.1856,0.0000,NA,NA,-4.6032,22693.7794,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22697.1786,3.5213,3.3782,0.1431,0.5800,3.6007,1.4910,2.1097,0.0000,4.1807,3.3254,NA,22697.1786,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22700.6999,3.3645,3.2325,0.1320,0.6594,3.3254,1.3376,1.9878,0.0000,3.9848,2.9398,0.1959,22700.6999,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,22704.0644,3.0034,2.8624,0.1410,0.6203,2.9398,1.1192,1.8206,0.0000,3.5601,2.9254,0.4247,22704.0644,NA,NA,NA
