Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,3.3007,3.4828,3.2539,0.2289,0.6626,3.4757,1.4299,2.0458,0.0000,4.1383,3.1271,NA,3.3007,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,6.7835,3.4842,3.1303,0.3539,0.6555,3.1271,1.0102,2.1169,0.0000,3.7826,3.9528,0.3557,6.7835,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,10.2677,3.3857,3.1851,0.2006,0.2984,3.9528,1.2956,2.6572,0.0000,4.2512,3.2999,-0.4686,10.2677,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,13.6534,3.6279,3.4781,0.1498,0.8655,3.2999,1.5927,1.7072,0.0000,4.1654,3.6495,0.0858,13.6534,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,17.2813,3.7010,3.5527,0.1483,0.5375,3.6495,1.4794,2.1701,0.0000,4.1870,3.2303,-0.0216,17.2813,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,20.9823,3.3562,3.1995,0.1567,0.4860,3.2303,1.1743,2.0560,0.0000,3.7163,3.7038,0.4707,20.9823,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,24.3385,3.7326,3.5621,0.1705,0.3601,3.7038,1.4232,2.2806,0.0000,4.0639,2.8549,-0.3476,24.3385,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,28.0711,2.7775,2.6192,0.1583,0.3313,2.8549,1.0811,1.7738,0.0000,3.1862,3.8156,0.8777,28.0711,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,30.8486,3.8052,3.6376,0.1676,0.4087,3.8156,1.5888,2.2268,0.0000,4.2243,3.4482,-1.0381,30.8486,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,34.6538,3.4451,3.2277,0.2174,0.4191,3.4482,1.2187,2.2295,0.0000,3.8673,3.1825,0.3570,34.6538,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,38.0989,3.2243,3.0823,0.1420,0.4222,3.1825,1.1977,1.9848,0.0000,3.6047,3.3951,0.2626,38.0989,NA,NA,NA
