Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,92.2792,3.7011,3.5478,0.1533,0.5165,3.6825,1.2389,2.4436,0.0000,4.1990,4.2796,0.1090,92.2792,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,95.9803,4.2523,4.1099,0.1424,0.4979,4.2796,1.4368,2.8428,0.0000,4.7775,4.3457,-0.5785,95.9803,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,100.2326,4.3471,4.2008,0.1463,0.5252,4.3457,1.2907,3.0550,0.0000,4.8709,4.1021,-0.0934,100.2326,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,104.5797,4.0676,3.9425,0.1251,0.5238,4.1021,1.3352,2.7669,0.0000,4.6259,3.4022,0.2450,104.5797,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,108.6473,3.4501,3.2997,0.1504,0.5583,3.4022,1.2567,2.1455,0.0000,3.9605,4.7726,0.6654,108.6473,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,112.0974,4.7654,4.6163,0.1491,0.5104,4.7726,1.2694,3.5032,0.0000,5.2830,4.0698,-1.3225,112.0974,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,116.8628,3.9999,3.8813,0.1186,0.5176,4.0698,1.2599,2.8099,0.0000,4.5874,4.4687,0.6956,116.8628,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,120.8627,4.5416,4.4058,0.1358,0.5875,4.4687,1.2626,3.2061,0.0000,5.0562,3.2949,-0.4688,120.8627,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,125.4043,3.2643,3.1413,0.1230,0.5146,3.2949,1.2998,1.9951,0.0000,3.8095,4.7654,1.2467,125.4043,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,128.6686,4.8202,4.6869,0.1333,0.5452,4.7654,1.3884,3.3770,0.0000,5.3106,4.6494,-1.5011,128.6686,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,133.4888,4.5836,4.4132,0.1704,0.4904,4.6494,1.3054,3.3440,0.0000,5.1398,3.8723,0.1708,133.4888,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,138.0724,3.8992,3.7536,0.1456,0.5562,3.8723,1.2764,2.5959,0.0000,4.4285,4.3811,0.7113,138.0724,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,141.9716,4.3629,4.2263,0.1366,0.5293,4.3811,1.2939,3.0872,0.0000,4.9104,3.8737,-0.4819,141.9716,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,146.3345,3.8621,3.7111,0.1510,0.5475,3.8737,1.3399,2.5338,0.0000,4.4212,4.0683,0.4892,146.3345,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,150.1966,4.1245,3.9719,0.1526,0.5591,4.0683,1.4012,2.6671,0.0000,4.6274,4.1228,-0.2062,150.1966,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,154.3211,4.0952,3.9248,0.1704,0.5029,4.1228,1.2976,2.8252,0.0000,4.6257,4.2913,0.0017,154.3211,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,158.4163,4.2877,4.1263,0.1614,0.5305,4.2913,1.2825,3.0088,0.0000,4.8218,4.1439,-0.1961,158.4163,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,162.7040,4.1556,3.9993,0.1563,0.5341,4.1439,1.5697,2.5742,0.0000,4.6780,4.9415,0.1438,162.7040,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,166.8596,4.8417,4.6839,0.1578,0.5224,4.9415,1.4202,3.5213,0.0000,5.4639,2.4529,-0.7859,166.8596,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,171.7013,2.6000,2.4981,0.1019,0.6222,2.4529,1.2115,1.2414,0.0000,3.0751,5.0663,2.3888,171.7013,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,174.3013,5.0282,4.8623,0.1659,0.4751,5.0663,1.3162,3.7501,0.0000,5.5414,4.6385,-2.4663,174.3013,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,179.3295,4.6118,4.4408,0.1710,0.5132,4.6385,1.3162,3.3223,0.0000,5.1517,5.3072,0.3897,179.3295,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,183.9413,5.2046,5.0486,0.1560,0.5399,5.3072,1.4343,3.8729,0.0000,5.8471,3.4294,-0.6954,183.9413,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,189.1459,3.5253,3.3802,0.1451,0.6425,3.4294,1.1777,2.2517,0.0000,4.0719,4.7086,1.7752,189.1459,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,192.6712,4.4272,4.2931,0.1341,0.5466,4.7086,1.4990,3.2096,0.0000,5.2552,4.8878,-1.1833,192.6712,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,197.0984,5.1200,4.7997,0.3203,0.8280,4.8878,1.2748,3.6130,0.0000,5.7158,2.7698,-0.4606,197.0984,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,202.2184,2.8329,2.7007,0.1322,0.5958,2.7698,1.1078,1.6620,0.0000,3.3656,5.0656,2.3502,202.2184,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,205.0513,4.8639,4.7212,0.1427,0.5327,5.0656,1.5536,3.5120,0.0000,5.5983,3.9418,-2.2327,205.0513,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,209.9152,3.9156,3.8021,0.1135,0.7344,3.9418,1.2290,2.7128,0.0000,4.6762,3.3728,0.9221,209.9152,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,213.8308,3.6428,3.5192,0.1236,0.7606,3.3728,1.1673,2.2055,0.0000,4.1334,4.2610,0.5428,213.8308,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,217.4736,4.2315,4.0677,0.1638,0.4906,4.2610,1.2822,2.9788,0.0000,4.7516,5.0832,-0.6182,217.4736,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,221.7051,4.8904,4.7457,0.1447,0.5201,5.0832,1.5556,3.5276,0.0000,5.6033,3.1763,-0.8517,221.7051,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,226.5955,3.3738,3.2444,0.1294,0.7129,3.1763,1.1182,2.0581,0.0000,3.8892,5.0801,1.7141,226.5955,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,229.9693,4.8782,4.7406,0.1376,0.5154,5.0801,1.5051,3.5750,0.0000,5.5955,3.1243,-1.7063,229.9693,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,234.8475,3.3251,3.2068,0.1183,0.7173,3.1243,1.0471,2.0772,0.0000,3.8416,4.9938,1.7539,234.8475,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,238.1726,4.5857,4.4574,0.1283,0.5165,4.9938,1.6934,3.3004,0.0000,5.5103,3.4858,-1.6687,238.1726,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,242.7583,3.8474,3.7106,0.1368,0.9246,3.4858,1.1619,2.3239,0.0000,4.4104,4.7411,1.0999,242.7583,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,246.6057,4.5518,4.4161,0.1357,0.5630,4.7411,1.5066,3.2345,0.0000,5.3041,4.2208,-0.8937,246.6057,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,251.1575,3.8827,3.7490,0.1337,0.7523,4.1548,1.6451,2.5097,0.0000,4.9731,3.4670,0.3310,251.1575,0.0660,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,255.0402,3.9789,3.8466,0.1323,1.0244,3.5330,1.1171,2.4159,0.0000,4.5574,5.1400,0.4157,255.0402,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,259.0191,4.7212,4.5651,0.1561,0.5785,5.1400,1.4582,3.6818,0.0000,5.7185,3.8947,-1.1611,259.0191,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,263.7403,4.0576,3.9253,0.1323,0.9973,3.7800,1.3558,2.4242,0.0000,4.8920,4.6492,0.8265,263.7403,0.1147,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,267.7979,5.0638,4.8868,0.1770,0.7197,4.7639,1.4460,3.3179,0.0000,5.4836,2.2643,-0.5916,267.7979,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,272.8617,2.1905,2.0799,0.1106,0.4198,2.2643,1.0672,1.1971,0.0000,2.6841,4.8842,2.7995,272.8617,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,275.0522,4.5379,4.1919,0.3460,0.4936,4.6036,1.3123,3.2913,0.0000,5.3778,3.6621,-2.6937,275.0522,0.2806,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,279.5901,3.8436,3.7160,0.1276,0.5593,3.8032,1.2892,2.5140,0.0000,4.5020,4.6274,0.8758,279.5901,0.1395,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,283.4337,4.5692,4.4061,0.1631,0.5189,4.5737,1.3029,3.2708,0.0000,5.2858,4.1487,-0.7838,283.4337,0.1932,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,288.0029,4.2731,4.1603,0.1128,0.5234,4.3419,1.3064,3.0355,0.0000,4.8653,4.1581,0.4205,288.0029,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,292.2760,4.2000,4.0625,0.1375,0.5922,4.1581,1.3011,2.8570,0.0000,4.7503,3.6817,0.1150,292.2760,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,296.4760,3.7097,3.5856,0.1241,0.5503,3.6817,1.2962,2.3855,0.0000,4.2320,4.7308,0.5183,296.4760,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,300.1857,4.7290,4.6020,0.1270,0.5223,4.7308,1.3214,3.4094,0.0000,5.2531,3.4018,-1.0211,300.1857,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,304.9147,3.3830,3.2170,0.1660,0.5241,3.4018,1.3465,2.0553,0.0000,3.9259,4.6568,1.3272,304.9147,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,308.2977,4.6675,4.4945,0.1730,0.5429,4.6568,1.3096,3.3472,0.0000,5.1997,4.2506,-1.2738,308.2977,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,312.9652,4.2719,4.1680,0.1039,0.5322,4.2506,1.2697,2.9809,0.0000,4.7828,4.2492,0.4169,312.9652,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,317.2371,4.1284,3.9777,0.1507,0.5109,4.2492,1.3189,2.9303,0.0000,4.7601,4.2998,0.0227,317.2371,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,321.3655,4.4239,4.2983,0.1256,0.6317,4.2998,1.2592,3.0406,0.0000,4.9315,3.6129,-0.1714,321.3655,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,325.7894,3.6288,3.4995,0.1293,0.5076,3.6129,1.2375,2.3754,0.0000,4.1205,5.4002,0.8110,325.7894,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,329.4182,4.8271,4.5374,0.2897,0.4917,5.2759,1.7161,3.5598,0.0000,5.8919,2.2623,-1.7714,329.4182,0.1243,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,334.2453,2.8650,2.7565,0.1085,0.9405,2.3866,1.1173,1.2693,0.0000,3.3271,6.0604,2.5648,334.2453,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,337.1103,5.4000,5.2664,0.1336,0.4621,6.0320,1.8478,4.1842,0.0000,6.5225,2.9989,-3.1954,337.1103,0.0284,5.4687,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,342.5103,3.6229,3.5061,0.1168,1.0941,3.0273,1.1098,1.9175,0.0000,4.1214,4.8227,2.4011,342.5103,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,346.1332,4.6444,4.5125,0.1319,0.4985,4.6866,1.3101,3.3765,0.0000,5.3212,3.7312,-1.1998,346.1332,0.1361,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,350.7776,3.6842,3.5594,0.1248,0.5407,3.8673,1.3027,2.5646,0.0000,4.4080,4.3250,0.9132,350.7776,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,354.4618,4.5079,4.3496,0.1583,0.7238,4.3250,1.2988,3.0262,0.0000,5.0488,3.3256,-0.6408,354.4618,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,358.9697,3.3618,3.2458,0.1160,0.5409,3.3256,1.3001,2.0255,0.0000,3.8665,5.9212,1.1823,358.9697,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,362.3315,5.2164,5.1156,0.1008,0.5047,5.6785,1.7652,3.9133,0.0000,6.4259,3.2007,-2.5594,362.3315,0.2427,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,367.5479,3.8781,3.7040,0.1741,0.9668,3.4434,1.1491,2.2943,0.0000,4.4102,4.0023,2.0157,367.5479,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,371.4260,4.0210,3.8920,0.1290,0.5321,4.0023,1.2761,2.7262,0.0000,4.5344,4.1302,-0.1242,371.4260,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,375.4470,4.0747,3.9382,0.1365,0.5134,4.1302,1.3197,2.8105,0.0000,4.6436,5.0327,-0.1092,375.4470,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,379.5217,4.7837,4.6516,0.1321,0.5689,5.0327,1.6133,3.4194,0.0000,5.6016,3.4181,-0.9580,379.5217,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,384.3054,3.7354,3.5968,0.1386,0.8179,3.4181,1.1022,2.3159,0.0000,4.2360,3.8967,1.3656,384.3054,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,388.0408,3.8502,3.7368,0.1134,0.5006,3.8967,1.2758,2.6209,0.0000,4.3973,5.3244,-0.1613,388.0408,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,391.8910,4.7594,4.6112,0.1482,0.5471,5.1831,1.7649,3.4182,0.0000,5.8715,3.4000,-1.4742,391.8910,0.1413,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,396.6504,3.9348,3.7763,0.1585,0.9708,3.5413,1.1333,2.4080,0.0000,4.5121,5.0211,1.3594,396.6504,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,400.5852,4.8313,4.6922,0.1391,0.5773,5.0211,1.6811,3.3400,0.0000,5.5984,2.6255,-1.0863,400.5852,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,405.4165,2.8976,2.7938,0.1038,0.7671,2.6255,1.0861,1.5394,0.0000,3.3926,5.4539,2.2058,405.4165,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,408.3141,5.2335,4.8958,0.3377,0.4950,5.2433,1.3205,3.9228,0.0000,5.9489,3.0496,-2.5563,408.3141,0.2106,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,413.5476,3.2597,3.1638,0.0959,0.5048,3.2602,1.2706,1.9896,0.0000,3.7650,4.5473,2.1839,413.5476,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,416.8073,4.4964,4.3366,0.1598,0.5053,4.5473,1.3294,3.2179,0.0000,5.0526,3.6942,-1.2876,416.8073,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,421.3037,3.7047,3.5696,0.1351,0.5562,3.6942,1.3250,2.3692,0.0000,4.2504,5.1018,0.8022,421.3037,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,425.0084,4.8663,4.7191,0.1472,0.5457,4.8573,1.3308,3.5265,0.0000,5.6475,3.9993,-1.3971,425.0084,0.2445,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,429.8747,4.2620,4.1094,0.1526,0.5367,4.2438,1.3055,2.9383,0.0000,4.7805,3.8614,0.8670,429.8747,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,434.1367,3.8067,3.6086,0.1981,0.5185,3.8614,1.3145,2.5469,0.0000,4.3799,4.1436,0.4006,434.1367,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,437.9434,4.1825,4.0721,0.1104,0.5732,4.1436,1.2827,2.8609,0.0000,4.7168,4.0172,-0.3369,437.9434,NA,NA,NA
